3,3,2,2
0,0,13.902116,0.001971,0.381010,0.274775,-0.431272,-0.000000
0,1,16.425012,0.015077,0.426256,0.268722,-0.364014,-0.000000
0,2,15.860441,0.011140,0.422015,0.270409,-0.377342,-0.000000
1,0,-7.594528,-9.202404,-8.843927,0.949887,9.893222,0.000000
1,1,-7.314735,-8.867512,-8.516256,0.943002,9.501723,0.000000
2,0,11.434309,10.951369,0.999994,-9.193603,0.000000
2,1,-11.434243,-10.951168,0.000006,9.193494,-0.000000
